keyword,type,date,index,province,year
财神,pc,2011-01-28,82,吉林,2011
财神,pc,2011-01-29,78,吉林,2011
财神,pc,2011-01-30,83,吉林,2011
财神,pc,2011-01-31,78,吉林,2011
财神,pc,2011-02-01,116,吉林,2011
财神,pc,2011-02-02,172,吉林,2011
财神,pc,2011-02-03,93,吉林,2011
财神,pc,2011-02-04,82,吉林,2011
财神,pc,2011-02-05,80,吉林,2011
财神,pc,2011-02-06,83,吉林,2011
财神,pc,2011-02-07,102,吉林,2011
财神,pc,2011-02-08,89,吉林,2011
财神,pc,2011-02-09,66,吉林,2011
财神,pc,2011-02-10,95,吉林,2011
财神,pc,2011-02-11,80,吉林,2011
财神,pc,2011-02-12,74,吉林,2011
财神,pc,2011-02-13,74,吉林,2011
财神,pc,2011-02-14,76,吉林,2011
财神,pc,2011-02-15,64,吉林,2011
财神,pc,2011-02-16,78,吉林,2011
财神,pc,2011-02-17,72,吉林,2011
财神,pc,2011-02-18,68,吉林,2011
财神,pc,2011-02-19,76,吉林,2011
财神,pc,2011-02-20,61,吉林,2011
财神,pc,2011-02-21,76,吉林,2011
财神,pc,2011-02-22,80,吉林,2011
财神,pc,2011-02-23,74,吉林,2011
财神,pc,2011-02-24,70,吉林,2011
财神,pc,2011-02-25,72,吉林,2011
财神,pc,2011-02-26,64,吉林,2011
财神,pc,2011-02-27,70,吉林,2011
财神,pc,2011-02-28,74,吉林,2011
财神,pc,2011-03-01,68,吉林,2011
财神,pc,2011-03-02,68,吉林,2011
财神,pc,2011-03-03,61,吉林,2011
财神,pc,2011-03-04,68,吉林,2011
财神,pc,2011-03-05,68,吉林,2011
财神,pc,2011-03-06,66,吉林,2011
财神,pc,2011-03-07,76,吉林,2011
财神,pc,2011-03-08,70,吉林,2011
财神,pc,2011-03-09,72,吉林,2011
财神,pc,2011-03-10,72,吉林,2011
财神,pc,2011-03-11,78,吉林,2011
财神,pc,2011-03-12,64,吉林,2011
财神,pc,2011-03-13,76,吉林,2011
财神,pc,2011-03-14,66,吉林,2011
财神,pc,2011-03-15,61,吉林,2011
财神,pc,2011-03-16,64,吉林,2011
财神,pc,2011-03-17,63,吉林,2011
财神,pc,2011-03-18,66,吉林,2011
财神,pc,2011-03-19,66,吉林,2011
财神,pc,2011-03-20,63,吉林,2011
财神,pc,2011-03-21,68,吉林,2011
财神,pc,2011-03-22,70,吉林,2011
财神,pc,2011-03-23,68,吉林,2011
财神,pc,2011-03-24,64,吉林,2011
